Molcode   Qmax   Concentration   Correlations 
Dimethylpyrazolato_RDimethylacetamide_R  7.233  0.5  0.00460 -0.09276 -0.00139 0.00934 0.00023 -0.00094 -0.00003 0.00009 0.00000 -0.00001 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000
Dimethylpyrazolato_RDimethylacetamide_R  6.406  0.5  0.15211 -0.06166 -0.03788 -0.00499 0.00285 0.00151 0.00015 -0.00013 -0.00006 -0.00000 0.00001 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000
Dimethylpyrazolato_RDimethylacetamide_R  7.295  0.5  0.04418 -0.23460 -0.03828 0.06453 0.01818 -0.01693 -0.00715 0.00418 0.00254 -0.00095 -0.00085 0.00019 0.00027 -0.00003 -0.00008 -0.00000 0.00002 0.00000 -0.00001 -0.00000
Dimethylpyrazolato_RDimethylacetamide_R  7.357  0.5  -0.21838 -0.25562 0.12290 0.01906 -0.03227 0.00541 0.00539 -0.00277 -0.00035 0.00070 -0.00013 -0.00011 0.00006 0.00001 -0.00002 0.00000 0.00000 -0.00000 -0.00000 0.00000
Dimethylpyrazolato_RDimethylacetamide_R  6.862  0.5  0.13842 -0.08252 -0.03290 0.00033 0.00329 0.00074 -0.00015 -0.00011 -0.00001 0.00001 0.00000 -0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000
Dimethylpyrazolato_RDimethylacetamide_R  6.466  0.5  0.01817 -0.51863 -0.02057 0.19524 0.01292 -0.07336 -0.00682 0.02751 0.00330 -0.01030 -0.00152 0.00385 0.00067 -0.00143 -0.00029 0.00053 0.00012 -0.00020 -0.00005 0.00007
Dimethylpyrazolato_RDimethylacetamide_R  7.469  0.5  0.14092 -0.54525 -0.23151 0.24848 0.20138 -0.08673 -0.13939 0.01116 0.08297 0.01654 -0.04298 -0.02136 0.01873 0.01742 -0.00592 -0.01162 0.00018 0.00671 0.00175 -0.00336
Dimethylpyrazolato_RDimethylacetamide_R  7.976  0.5  -0.03692 -0.29265 0.02428 0.06313 -0.00883 -0.01342 0.00269 0.00281 -0.00075 -0.00058 0.00020 0.00012 -0.00005 -0.00002 0.00001 0.00000 -0.00000 -0.00000 0.00000 0.00000
Dimethylpyrazolato_RDimethylacetamide_R  7.186  0.5  0.07000 -0.08045 -0.01910 0.00504 0.00265 -0.00010 -0.00028 -0.00003 0.00002 0.00001 -0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000
Dimethylpyrazolato_RDimethylacetamide_R  7.087  0.5  0.07634 -0.59586 -0.10431 0.26196 0.07840 -0.11139 -0.04900 0.04555 0.02783 -0.01772 -0.01486 0.00642 0.00758 -0.00208 -0.00373 0.00052 0.00178 -0.00003 -0.00082 -0.00008
Dimethylpyrazolato_RDimethylacetamide_R  6.400  0.5  -0.14311 -0.83171 0.25861 0.45964 -0.25357 -0.23135 0.20368 0.10086 -0.14620 -0.03221 0.09671 0.00004 -0.05962 0.01219 0.03425 -0.01453 -0.01813 0.01267 0.00858 -0.00957
WaterWater_R  7.860  0.5  -0.13550 -0.23640 0.07904 0.03265 -0.02357 -0.00180 0.00533 -0.00076 -0.00095 0.00036 0.00012 -0.00010 -0.00000 0.00002 -0.00000 -0.00000 0.00000 0.00000 -0.00000 0.00000
WaterWater_R  6.636  0.5  0.32565 -0.34401 -0.28429 -0.00970 0.09980 0.05133 -0.01209 -0.02465 -0.00735 0.00553 0.00535 0.00053 -0.00171 -0.00101 0.00014 0.00044 0.00016 -0.00009 -0.00010 -0.00002
WaterWater_R  7.199  0.5  -0.08735 -0.61850 0.11464 0.25962 -0.08263 -0.10474 0.04944 0.04028 -0.02682 -0.01453 0.01366 0.00475 -0.00663 -0.00129 0.00309 0.00019 -0.00139 0.00009 0.00060 -0.00011
WaterWater_R  7.629  0.5  0.31774 -0.24565 -0.29755 -0.07908 0.08262 0.08768 0.01873 -0.02724 -0.02563 -0.00410 0.00884 0.00743 0.00077 -0.00283 -0.00214 -0.00009 0.00089 0.00061 -0.00001 -0.00028
WaterWater_R  6.540  0.5  -0.00936 -0.15650 0.00708 0.03931 -0.00297 -0.00984 0.00105 0.00245 -0.00034 -0.00061 0.00010 0.00015 -0.00003 -0.00004 0.00001 0.00001 -0.00000 -0.00000 0.00000 0.00000
WaterWater_R  6.195  0.5  -0.05746 -0.13629 0.03347 0.02227 -0.01035 -0.00286 0.00255 0.00017 -0.00054 0.00005 0.00010 -0.00003 -0.00002 0.00001 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000
WaterWater_R  6.515  0.5  0.29010 -0.15279 -0.13777 -0.02883 0.01833 0.01515 0.00282 -0.00218 -0.00166 -0.00027 0.00026 0.00018 0.00003 -0.00003 -0.00002 -0.00000 0.00000 0.00000 0.00000 -0.00000
WaterWater_R  7.552  0.5  0.21305 -0.16061 -0.10809 -0.00642 0.02112 0.00950 -0.00096 -0.00244 -0.00073 0.00025 0.00026 0.00004 -0.00004 -0.00002 -0.00000 0.00001 0.00000 -0.00000 -0.00000 -0.00000
WaterWater_R  6.893  0.5  0.07497 -0.09680 -0.02741 0.00790 0.00506 -0.00014 -0.00070 -0.00011 0.00007 0.00003 -0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000
WaterWater_R  6.834  0.5  -0.00410 -0.23738 0.00367 0.07078 -0.00182 -0.02109 0.00076 0.00628 -0.00029 -0.00187 0.00011 0.00056 -0.00004 -0.00017 0.00001 0.00005 -0.00000 -0.00001 0.00000 0.00000
WaterWater_R  7.845  0.5  -0.20820 -0.24250 0.16488 0.01039 -0.05680 0.01975 0.01009 -0.01040 0.00100 0.00291 -0.00150 -0.00032 0.00061 -0.00015 -0.00013 0.00010 0.00000 -0.00003 0.00001 0.00001
WaterWater_R  6.380  0.5  0.04544 -0.24135 -0.03324 0.05648 0.01335 -0.01271 -0.00445 0.00273 0.00135 -0.00055 -0.00038 0.00010 0.00010 -0.00002 -0.00003 0.00000 0.00001 0.00000 -0.00000 -0.00000
WaterWater_R  7.487  0.5  0.23986 -0.14534 -0.09554 -0.00912 0.01360 0.00658 -0.00001 -0.00117 -0.00042 0.00005 0.00009 0.00003 -0.00001 -0.00001 -0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000
WaterWater_R  7.677  0.5  -0.12187 -0.65940 0.17351 0.28945 -0.13433 -0.11696 0.08540 0.04186 -0.04865 -0.01184 0.02563 0.00129 -0.01265 0.00157 0.00586 -0.00178 -0.00253 0.00130 0.00100 -0.00080
WaterDimethylformamide  6.992  0.5  -0.30560 -0.46977 0.33018 0.05641 -0.16333 0.04625 0.04900 -0.04050 -0.00329 0.01847 -0.00653 -0.00498 0.00489 0.00000 -0.00206 0.00088 0.00049 -0.00058 0.00004 0.00023
WaterDimethylformamide  7.242  0.5  -0.04895 -0.79171 0.08220 0.43876 -0.07648 -0.24103 0.05959 0.13119 -0.04252 -0.07071 0.02876 0.03770 -0.01875 -0.01987 0.01190 0.01033 -0.00739 -0.00529 0.00452 0.00266
WaterDimethylformamide  6.736  0.5  -0.01345 -0.09853 0.00593 0.01429 -0.00145 -0.00205 0.00030 0.00029 -0.00006 -0.00004 0.00001 0.00001 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000
WaterDimethylformamide  7.691  0.5  0.30997 -0.51115 -0.38875 0.07009 0.22286 0.06899 -0.07715 -0.06955 0.00554 0.03662 0.01427 -0.01132 -0.01223 -0.00013 0.00593 0.00281 -0.00160 -0.00212 -0.00020 0.00095
WaterDimethylformamide  7.984  0.5  -0.08195 -0.05121 0.02175 0.00016 -0.00242 0.00059 0.00012 -0.00009 0.00001 0.00001 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000
WaterDimethylformamide  6.931  0.5  0.10121 -0.09749 -0.03478 0.00507 0.00567 0.00059 -0.00061 -0.00021 0.00003 0.00004 0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000
WaterDimethylformamide  6.779  0.5  0.27401 -0.23844 -0.17283 -0.00809 0.04297 0.02007 -0.00316 -0.00670 -0.00194 0.00099 0.00093 0.00012 -0.00020 -0.00012 0.00000 0.00003 0.00001 -0.00000 -0.00000 -0.00000
WaterDimethylformamide  7.443  0.5  0.21952 -0.41721 -0.30806 0.08364 0.20356 0.04787 -0.08750 -0.06559 0.01709 0.04302 0.01043 -0.01835 -0.01396 0.00349 0.00909 0.00227 -0.00385 -0.00297 0.00071 0.00192
WaterDimethylformamide  6.086  0.5  -0.15466 -0.33523 0.11452 0.06294 -0.04398 -0.00686 0.01308 -0.00108 -0.00320 0.00099 0.00062 -0.00040 -0.00008 0.00012 -0.00001 -0.00003 0.00001 0.00001 -0.00000 -0.00000
WaterDimethylformamide  6.229  0.5  -0.21248 -0.23936 0.19663 -0.00212 -0.07471 0.03665 0.01120 -0.01948 0.00503 0.00509 -0.00438 0.00014 0.00162 -0.00083 -0.00023 0.00043 -0.00012 -0.00011 0.00010 -0.00001
WaterDimethylformamide  6.478  0.5  -0.04666 -0.13560 0.01579 0.01435 -0.00292 -0.00142 0.00044 0.00013 -0.00006 -0.00001 0.00001 0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000
WaterDimethylformamide  6.493  0.5  0.00686 -0.06209 -0.00203 0.00608 0.00033 -0.00059 -0.00005 0.00006 0.00001 -0.00001 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000
WaterDimethylformamide  6.537  0.5  0.06977 -0.25757 -0.07256 0.07882 0.04054 -0.02073 -0.01834 0.00403 0.00731 -0.00009 -0.00264 -0.00045 0.00086 0.00032 -0.00025 -0.00016 0.00006 0.00007 -0.00001 -0.00003
WaterDimethylformamide  6.183  0.5  -0.08210 -0.43047 0.12184 0.19520 -0.09808 -0.08053 0.06467 0.02871 -0.03809 -0.00743 0.02067 -0.00009 -0.01045 0.00200 0.00492 -0.00193 -0.00213 0.00137 0.00082 -0.00085
WaterDimethylformamide_R  6.974  0.5  -0.07671 -0.10479 0.02780 0.00895 -0.00515 -0.00029 0.00072 -0.00008 -0.00008 0.00002 0.00001 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 0.00000
WaterDimethylformamide_R  6.306  0.5  0.20621 -0.11450 -0.07675 -0.00879 0.00974 0.00505 0.00021 -0.00078 -0.00032 0.00001 0.00006 0.00002 -0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000
WaterDimethylformamide_R  7.046  0.5  0.32218 -0.36736 -0.28665 0.00323 0.10660 0.04771 -0.01720 -0.02539 -0.00534 0.00686 0.00510 -0.00017 -0.00195 -0.00083 0.00033 0.00046 0.00009 -0.00013 -0.00009 0.00001
WaterDimethylformamide_R  6.071  0.5  0.22154 -0.05744 -0.03959 -0.00740 0.00135 0.00114 0.00024 -0.00003 -0.00003 -0.00001 0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000
WaterDimethylformamide_R  7.600  0.5  -0.18245 -0.40429 0.20345 0.09896 -0.11424 -0.00360 0.04751 -0.01375 -0.01488 0.01034 0.00273 -0.00507 0.00052 0.00189 -0.00082 -0.00051 0.00049 0.00005 -0.00022 0.00005
WaterDimethylformamide_R  6.112  0.5  -0.03709 -0.12344 0.01976 0.02030 -0.00573 -0.00308 0.00136 0.00041 -0.00029 -0.00004 0.00006 0.00000 -0.00001 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000
WaterDimethylformamide_R  7.017  0.5  -0.23764 -0.20464 0.11363 0.00266 -0.02307 0.00706 0.00219 -0.00210 0.00026 0.00032 -0.00016 -0.00001 0.00003 -0.00001 -0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000
WaterDimethylformamide_R  7.793  0.5  0.22514 -0.07353 -0.05576 -0.01111 0.00303 0.00253 0.00054 -0.00012 -0.00011 -0.00003 0.00000 0.00001 0.00000 -0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000
WaterDimethylformamide_R  6.975  0.5  0.32780 -0.22483 -0.18070 -0.02382 0.03442 0.02111 0.00076 -0.00492 -0.00236 0.00018 0.00067 0.00025 -0.00006 -0.00009 -0.00002 0.00001 0.00001 0.00000 -0.00000 -0.00000
WaterDimethylformamide_R  6.698  0.5  0.16125 -0.21433 -0.07821 0.02044 0.01872 0.00064 -0.00321 -0.00085 0.00038 0.00024 -0.00001 -0.00005 -0.00001 0.00001 0.00000 -0.00000 -0.00000 -0.00000 0.00000 0.00000
WaterDimethylformamide_R  7.465  0.5  0.22757 -0.41903 -0.36292 0.07026 0.26357 0.09507 -0.11441 -0.11964 0.00835 0.07908 0.03647 -0.03014 -0.03865 -0.00156 0.02330 0.01326 -0.00756 -0.01226 -0.00174 0.00673
WaterDimethylformamide_R  7.620  0.5  0.03632 -0.30625 -0.02873 0.07935 0.01256 -0.02024 -0.00459 0.00508 0.00153 -0.00125 -0.00048 0.00030 0.00015 -0.00007 -0.00004 0.00002 0.00001 -0.00000 -0.00000 0.00000
WaterDimethylformamide_R  7.316  0.5  0.54829 -0.54029 -0.74389 -0.20517 0.31959 0.36467 0.06597 -0.18211 -0.17559 -0.01391 0.10081 0.08290 -0.00281 -0.05449 -0.03828 0.00632 0.02885 0.01721 -0.00559 -0.01500
WaterDimethylformamide_R  7.379  0.5  -0.14078 -0.16002 0.05867 0.01159 -0.01183 0.00090 0.00164 -0.00052 -0.00014 0.00011 -0.00000 -0.00002 0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000
WaterNitromethane  6.835  0.5  0.04454 -0.05779 -0.01219 0.00397 0.00173 -0.00015 -0.00019 -0.00001 0.00002 0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000
WaterNitromethane  7.545  0.5  0.12577 -0.23994 -0.06466 0.03228 0.01736 -0.00283 -0.00365 -0.00012 0.00064 0.00013 -0.00009 -0.00004 0.00001 0.00001 -0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000
WaterNitromethane  6.282  0.5  -0.07247 -0.42424 0.11548 0.20915 -0.10014 -0.09535 0.07140 0.03885 -0.04567 -0.01285 0.02705 0.00210 -0.01504 0.00156 0.00787 -0.00226 -0.00386 0.00192 0.00175 -0.00135
WaterNitromethane  6.556  0.5  -0.26787 -0.21310 0.14776 -0.00823 -0.03164 0.01449 0.00173 -0.00411 0.00122 0.00049 -0.00048 0.00008 0.00008 -0.00005 0.00000 0.00001 -0.00000 -0.00000 0.00000 -0.00000
WaterNitromethane  7.993  0.5  0.21538 -0.12450 -0.11138 -0.02167 0.01721 0.01340 0.00206 -0.00233 -0.00160 -0.00018 0.00031 0.00019 0.00001 -0.00004 -0.00002 -0.00000 0.00001 0.00000 -0.00000 -0.00000
WaterNitromethane  6.409  0.5  0.10469 -0.07174 -0.02653 0.00134 0.00298 0.00053 -0.00018 -0.00009 -0.00000 0.00001 0.00000 -0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000
WaterNitromethane  6.233  0.5  0.03091 -0.26939 -0.02866 0.08169 0.01469 -0.02434 -0.00629 0.00712 0.00246 -0.00204 -0.00091 0.00057 0.00032 -0.00015 -0.00011 0.00004 0.00004 -0.00001 -0.00001 0.00000
WaterNitromethane  7.336  0.5  0.29023 -0.40382 -0.27338 0.03719 0.11650 0.03410 -0.02913 -0.02459 0.00068 0.00938 0.00360 -0.00199 -0.00215 -0.00015 0.00074 0.00036 -0.00013 -0.00018 -0.00003 0.00006
WaterNitromethane  7.272  0.5  0.20514 -0.07216 -0.04327 -0.00601 0.00256 0.00141 0.00017 -0.00009 -0.00005 -0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000
WaterNitromethane  6.772  0.5  -0.19990 -0.27208 0.20715 0.01832 -0.09431 0.03546 0.02294 -0.02519 0.00198 0.00955 -0.00518 -0.00160 0.00288 -0.00065 -0.00090 0.00068 0.00006 -0.00031 0.00012 0.00008
WaterNitromethane  7.704  0.5  -0.20852 -0.25118 0.26858 -0.02482 -0.13348 0.09514 0.01583 -0.06230 0.02924 0.01664 -0.02633 0.00685 0.01039 -0.01013 0.00043 0.00534 -0.00350 -0.00082 0.00244 -0.00103
WaterNitromethane  6.072  0.5  -0.28915 -0.27577 0.21796 -0.01081 -0.06487 0.03295 0.00579 -0.01318 0.00414 0.00234 -0.00239 0.00034 0.00061 -0.00039 -0.00002 0.00013 -0.00005 -0.00002 0.00003 -0.00001
WaterNitromethane  6.341  0.5  -0.01848 -0.23301 0.00976 0.04083 -0.00286 -0.00712 0.00070 0.00124 -0.00016 -0.00021 0.00003 0.00004 -0.00001 -0.00001 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000
WaterNitromethane  7.025  0.5  0.01626 -0.18140 -0.00635 0.02349 0.00138 -0.00303 -0.00025 0.00039 0.00004 -0.00005 -0.00001 0.00001 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000
WaterNitromethane_R  7.084  0.5  0.03366 -0.09883 -0.01233 0.01128 0.00246 -0.00120 -0.00041 0.00012 0.00006 -0.00001 -0.00001 0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000
WaterNitromethane_R  6.089  0.5  -0.01778 -0.07412 0.00519 0.00702 -0.00083 -0.00065 0.00011 0.00006 -0.00001 -0.00001 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000
WaterNitromethane_R  6.585  0.5  -0.18862 -0.17003 0.10014 0.00211 -0.02250 0.00737 0.00233 -0.00241 0.00033 0.00041 -0.00021 -0.00001 0.00005 -0.00001 -0.00001 0.00001 -0.00000 -0.00000 0.00000 0.00000
WaterNitromethane_R  6.903  0.5  0.03504 -0.28988 -0.04050 0.10877 0.02581 -0.03983 -0.01372 0.01419 0.00664 -0.00489 -0.00303 0.00162 0.00133 -0.00050 -0.00056 0.00014 0.00023 -0.00003 -0.00009 0.00000
WaterNitromethane_R  6.338  0.5  0.12525 -0.10202 -0.03855 0.00339 0.00542 0.00084 -0.00046 -0.00021 0.00001 0.00003 0.00001 -0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000
WaterNitromethane_R  6.808  0.5  -0.12735 -0.50270 0.13633 0.16041 -0.07866 -0.04493 0.03690 0.00993 -0.01533 -0.00092 0.00580 -0.00069 -0.00201 0.00061 0.00063 -0.00034 -0.00017 0.00015 0.00004 -0.00006
WaterNitromethane_R  7.781  0.5  -0.18163 -0.19684 0.12137 0.00798 -0.03549 0.01096 0.00547 -0.00496 0.00036 0.00120 -0.00054 -0.00012 0.00019 -0.00004 -0.00004 0.00002 0.00000 -0.00001 0.00000 0.00000
WaterNitromethane_R  7.320  0.5  0.09992 -0.07233 -0.03173 0.00102 0.00434 0.00100 -0.00030 -0.00021 -0.00002 0.00002 0.00001 -0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000
WaterNitromethane_R  7.155  0.5  -0.12639 -0.12020 0.04370 0.00606 -0.00713 0.00080 0.00076 -0.00028 -0.00004 0.00005 -0.00001 -0.00000 0.00000 0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000
WaterNitromethane_R  7.919  0.5  -0.06217 -0.14292 0.04102 0.02544 -0.01424 -0.00324 0.00390 0.00002 -0.00091 0.00016 0.00018 -0.00007 -0.00003 0.00002 0.00000 -0.00001 0.00000 0.00000 -0.00000 -0.00000
WaterNitromethane_R  6.214  0.5  -0.07476 -0.09771 0.03287 0.00880 -0.00719 0.00011 0.00114 -0.00026 -0.00013 0.00007 0.00001 -0.00001 0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000
WaterNitromethane_R  7.350  0.5  0.18380 -0.27964 -0.14585 0.03644 0.05553 0.00711 -0.01433 -0.00678 0.00209 0.00271 0.00025 -0.00073 -0.00031 0.00012 0.00013 0.00001 -0.00004 -0.00001 0.00001 0.00001
WaterNitromethane_R  6.095  0.5  -0.07561 -0.24554 0.09231 0.08225 -0.05951 -0.02056 0.03043 0.00134 -0.01332 0.00269 0.00503 -0.00238 -0.00157 0.00140 0.00033 -0.00068 0.00003 0.00028 -0.00008 -0.00010
WaterNitromethane_R  6.212  0.5  -0.13583 -0.23492 0.10941 0.03769 -0.04360 0.00161 0.01249 -0.00415 -0.00249 0.00197 0.00016 -0.00063 0.00014 0.00015 -0.00008 -0.00002 0.00003 -0.00000 -0.00001 0.00000
WaterTert-Butanol  7.757  0.5  -0.13514 -0.48319 0.13876 0.14496 -0.07640 -0.03695 0.03400 0.00668 -0.01330 0.00013 0.00468 -0.00093 -0.00148 0.00061 0.00041 -0.00029 -0.00009 0.00012 0.00001 -0.00004
WaterTert-Butanol  7.685  0.5  0.20350 -0.43675 -0.33169 0.11322 0.25822 0.05190 -0.13496 -0.09572 0.03819 0.07712 0.01280 -0.04158 -0.02752 0.01269 0.02298 0.00300 -0.01277 -0.00788 0.00417 0.00683
WaterTert-Butanol  7.781  0.5  -0.05956 -0.24483 0.05057 0.06392 -0.02333 -0.01531 0.00883 0.00322 -0.00299 -0.00052 0.00094 0.00002 -0.00027 0.00003 0.00008 -0.00002 -0.00002 0.00001 0.00000 -0.00000
WaterTert-Butanol  6.453  0.5  0.01164 -0.11360 -0.00575 0.01856 0.00157 -0.00301 -0.00036 0.00048 0.00008 -0.00008 -0.00002 0.00001 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000
WaterTert-Butanol  7.041  0.5  0.03751 -0.13631 -0.01412 0.01635 0.00292 -0.00188 -0.00050 0.00020 0.00008 -0.00002 -0.00001 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000
WaterTert-Butanol  6.113  0.5  0.17168 -0.11936 -0.05407 0.00091 0.00721 0.00181 -0.00044 -0.00035 -0.00004 0.00004 0.00001 -0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000
WaterTert-Butanol  7.062  0.5  -0.04793 -0.18382 0.02149 0.02617 -0.00528 -0.00355 0.00107 0.00046 -0.00020 -0.00005 0.00003 0.00001 -0.00001 -0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000
WaterTert-Butanol  7.949  0.5  -0.09769 -0.09776 0.02854 0.00538 -0.00409 0.00017 0.00041 -0.00009 -0.00003 0.00002 0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000
WaterTert-Butanol  6.192  0.5  -0.05876 -0.18712 0.02450 0.02436 -0.00557 -0.00296 0.00104 0.00033 -0.00018 -0.00003 0.00003 0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000
WaterTert-Butanol  6.579  0.5  -0.00717 -0.34501 0.00659 0.10575 -0.00337 -0.03240 0.00145 0.00992 -0.00057 -0.00304 0.00021 0.00093 -0.00008 -0.00028 0.00003 0.00009 -0.00001 -0.00003 0.00000 0.00001
WaterTert-Butanol  7.944  0.5  -0.01248 -0.77026 0.01942 0.39952 -0.01680 -0.20711 0.01220 0.10731 -0.00814 -0.05557 0.00516 0.02876 -0.00316 -0.01488 0.00189 0.00769 -0.00111 -0.00397 0.00064 0.00205
WaterTert-Butanol  6.096  0.5  -0.18344 -0.14180 0.06638 0.00228 -0.01036 0.00255 0.00081 -0.00060 0.00005 0.00007 -0.00003 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000
WaterTert-Butanol  7.696  0.5  0.01890 -0.75541 -0.03704 0.49252 0.04030 -0.32060 -0.03682 0.20834 0.03087 -0.13516 -0.02459 0.08754 0.01893 -0.05660 -0.01422 0.03653 0.01049 -0.02353 -0.00763 0.01513
WaterTert-Butanol  7.243  0.5  0.06894 -0.09754 -0.02450 0.00845 0.00448 -0.00035 -0.00063 -0.00006 0.00007 0.00002 -0.00001 -0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000
WaterTert-Butanol_R  7.766  0.5  0.06813 -0.07512 -0.02080 0.00477 0.00316 0.00002 -0.00035 -0.00006 0.00003 0.00001 -0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 0.00000
WaterTert-Butanol_R  6.300  0.5  -0.09012 -0.10054 0.03034 0.00672 -0.00505 0.00013 0.00060 -0.00013 -0.00005 0.00003 0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000
WaterTert-Butanol_R  6.417  0.5  0.08757 -0.12964 -0.02572 0.01010 0.00396 -0.00054 -0.00048 -0.00001 0.00005 0.00001 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000
WaterTert-Butanol_R  6.579  0.5  0.07420 -0.29611 -0.05037 0.06259 0.01864 -0.01233 -0.00568 0.00220 0.00156 -0.00033 -0.00040 0.00003 0.00009 0.00000 -0.00002 -0.00000 0.00000 0.00000 -0.00000 -0.00000
WaterTert-Butanol_R  7.393  0.5  -0.09222 -0.26392 0.07958 0.06367 -0.03643 -0.01198 0.01330 0.00099 -0.00419 0.00053 0.00116 -0.00039 -0.00027 0.00017 0.00005 -0.00006 -0.00000 0.00002 -0.00000 -0.00001
WaterTert-Butanol_R  7.218  0.5  -0.06526 -0.09782 0.02176 0.00842 -0.00378 -0.00045 0.00051 -0.00002 -0.00006 0.00001 0.00001 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000
WaterTert-Butanol_R  7.600  0.5  0.06730 -0.11071 -0.03181 0.01283 0.00774 -0.00074 -0.00144 -0.00014 0.00022 0.00006 -0.00002 -0.00002 0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000
WaterTert-Butanol_R  7.494  0.5  0.16395 -0.12084 -0.07064 -0.00192 0.01219 0.00447 -0.00070 -0.00105 -0.00023 0.00011 0.00008 0.00001 -0.00001 -0.00001 0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000
WaterTert-Butanol_R  7.362  0.5  0.08140 -0.20102 -0.05197 0.03593 0.01761 -0.00502 -0.00476 0.00031 0.00111 0.00012 -0.00023 -0.00006 0.00004 0.00002 -0.00001 -0.00001 0.00000 0.00000 0.00000 -0.00000
WaterTert-Butanol_R  7.026  0.5  -0.01808 -0.10796 0.00746 0.01459 -0.00170 -0.00194 0.00032 0.00025 -0.00006 -0.00003 0.00001 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000
WaterTert-Butanol_R  7.082  0.5  0.05227 -0.17214 -0.02563 0.02617 0.00684 -0.00369 -0.00150 0.00047 0.00030 -0.00005 -0.00005 0.00000 0.00001 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000
WaterTert-Butanol_R  6.136  0.5  0.10127 -0.09668 -0.03364 0.00495 0.00531 0.00052 -0.00056 -0.00019 0.00003 0.00003 0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000
