Molcode   Qmax   Concentration   Correlations 
BenzoateBenzoquinone_R  6.373  0.5  0.00054 -0.29447 -0.00066 0.11949 0.00045 -0.04848 -0.00025 0.01967 0.00013 -0.00798 -0.00007 0.00324 0.00003 -0.00131 -0.00001
BenzoateBenzoquinone_R  6.490  0.5  -0.06074 -0.68195 0.10977 0.40163 -0.10950 -0.23174 0.09116 0.13072 -0.06924 -0.07183 0.04966 0.03823 -0.03419 -0.01952 0.02281
BenzoateBenzoquinone_R  6.081  0.5  0.13564 -0.12336 -0.04044 0.00574 0.00574 0.00052 -0.00054 -0.00017 0.00003 0.00002 0.00000 -0.00000 -0.00000 0.00000 0.00000
BenzoateBenzoquinone_R  6.874  0.5  -0.04495 -0.21464 0.02077 0.03202 -0.00528 -0.00464 0.00112 0.00065 -0.00022 -0.00009 0.00004 0.00001 -0.00001 -0.00000 0.00000
BenzoateBenzoquinone_R  7.594  0.5  -0.13937 -0.18578 0.07771 0.01843 -0.02104 0.00166 0.00396 -0.00138 -0.00046 0.00041 -0.00001 -0.00008 0.00002 0.00001 -0.00001
BenzoateBenzoquinone_R  7.350  0.5  -0.07373 -0.47213 0.08558 0.17465 -0.05449 -0.06186 0.02877 0.02077 -0.01376 -0.00648 0.00617 0.00180 -0.00263 -0.00039 0.00108
BenzoateBenzoquinone_R  6.625  0.5  -0.16330 -0.08877 0.04122 -0.00140 -0.00407 0.00123 0.00011 -0.00016 0.00003 0.00001 -0.00001 0.00000 0.00000 -0.00000 -0.00000
BenzoateBenzoquinone_R  7.989  0.5  0.12832 -0.29538 -0.11880 0.06703 0.05663 -0.00754 -0.02069 -0.00285 0.00611 0.00252 -0.00137 -0.00119 0.00015 0.00043 0.00006
BenzoateBenzoquinone_R  7.445  0.5  -0.02807 -0.18270 0.01882 0.03983 -0.00696 -0.00849 0.00215 0.00176 -0.00060 -0.00036 0.00016 0.00007 -0.00004 -0.00001 0.00001
BenzoateBenzoquinone_R  6.314  0.5  0.27535 -0.29206 -0.26621 -0.01832 0.10041 0.05998 -0.01017 -0.03009 -0.01151 0.00642 0.00811 0.00158 -0.00252 -0.00197 0.00001
BenzoateCymene  6.255  0.5  -0.18572 -0.21675 0.12204 0.01419 -0.03634 0.00877 0.00638 -0.00444 -0.00013 0.00119 -0.00037 -0.00018 0.00016 -0.00001 -0.00004
BenzoateCymene  6.640  0.5  -0.09538 -0.19878 0.05720 0.03138 -0.01795 -0.00329 0.00441 -0.00012 -0.00091 0.00020 0.00016 -0.00007 -0.00002 0.00002 0.00000
BenzoateCymene  7.135  0.5  0.19320 -0.19907 -0.11430 0.00776 0.02973 0.00840 -0.00415 -0.00342 -0.00020 0.00074 0.00030 -0.00007 -0.00010 -0.00002 0.00002
BenzoateCymene  7.458  0.5  -0.18808 -0.16808 0.09007 0.00378 -0.01865 0.00522 0.00194 -0.00163 0.00014 0.00027 -0.00011 -0.00002 0.00003 -0.00001 -0.00000
BenzoateCymene  6.383  0.5  0.03841 -0.33640 -0.04817 0.13705 0.03332 -0.05453 -0.01922 0.02113 0.01010 -0.00794 -0.00501 0.00287 0.00238 -0.00098 -0.00110
BenzoateCymene  6.742  0.5  -0.03787 -0.17165 0.02494 0.03581 -0.00899 -0.00710 0.00269 0.00132 -0.00072 -0.00022 0.00018 0.00003 -0.00004 -0.00000 0.00001
BenzoateCymene  7.933  0.5  -0.06689 -0.29161 0.05692 0.07699 -0.02638 -0.01886 0.01006 0.00416 -0.00344 -0.00076 0.00109 0.00008 -0.00033 0.00002 0.00009
BenzoateCymene  7.606  0.5  0.14053 -0.20323 -0.06130 0.02026 0.01357 -0.00058 -0.00225 -0.00034 0.00029 0.00011 -0.00002 -0.00002 -0.00000 0.00000 0.00000
BenzoateCymene  7.713  0.5  0.19765 -0.05289 -0.03644 -0.00677 0.00132 0.00109 0.00023 -0.00003 -0.00003 -0.00001 0.00000 0.00000 0.00000 -0.00000 -0.00000
BenzoateCymene  7.655  0.5  0.16866 -0.29519 -0.19704 0.05041 0.10871 0.02236 -0.03928 -0.02618 0.00672 0.01446 0.00296 -0.00523 -0.00348 0.00090 0.00192
BenzoateCymene  6.549  0.5  0.10084 -0.24695 -0.08385 0.05400 0.03646 -0.00782 -0.01241 -0.00043 0.00355 0.00091 -0.00084 -0.00045 0.00015 0.00016 -0.00001
BenzoateCymene  7.642  0.5  0.31180 -0.46785 -0.42601 0.02803 0.25089 0.12043 -0.07356 -0.10649 -0.01700 0.04971 0.03634 -0.00781 -0.02434 -0.00887 0.00866
BenzoateCymene  6.231  0.5  -0.00665 -0.23047 0.00586 0.06763 -0.00287 -0.01982 0.00118 0.00581 -0.00045 -0.00170 0.00016 0.00050 -0.00006 -0.00014 0.00002
BenzoateCymene  7.521  0.5  0.18570 -0.07011 -0.03852 -0.00439 0.00247 0.00115 0.00009 -0.00008 -0.00003 -0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000
BenzoateCymene_R  7.899  0.5  0.11086 -0.11697 -0.04583 0.00729 0.00898 0.00103 -0.00116 -0.00044 0.00008 0.00009 0.00001 -0.00001 -0.00000 0.00000 0.00000
BenzoateCymene_R  7.149  0.5  -0.09323 -0.10258 0.02905 0.00655 -0.00450 0.00006 0.00051 -0.00010 -0.00004 0.00002 0.00000 -0.00000 0.00000 0.00000 -0.00000
BenzoateCymene_R  6.397  0.5  0.26435 -0.56077 -0.37001 0.14069 0.25179 0.03036 -0.11926 -0.06515 0.03551 0.04877 0.00156 -0.02489 -0.01110 0.00844 0.00930
BenzoateCymene_R  6.567  0.5  0.15226 -0.19537 -0.07602 0.01785 0.01851 0.00119 -0.00316 -0.00099 0.00035 0.00027 0.00000 -0.00005 -0.00001 0.00001 0.00000
BenzoateCymene_R  6.156  0.5  0.26525 -0.51884 -0.31244 0.11047 0.17916 0.01897 -0.07169 -0.03539 0.01820 0.02244 0.00046 -0.00970 -0.00386 0.00281 0.00276
BenzoateCymene_R  7.530  0.5  0.02695 -0.09233 -0.00971 0.01056 0.00192 -0.00115 -0.00031 0.00012 0.00005 -0.00001 -0.00001 0.00000 0.00000 -0.00000 -0.00000
BenzoateCymene_R  7.629  0.5  -0.18894 -0.87623 0.36374 0.48507 -0.37402 -0.22166 0.30937 0.06371 -0.22341 0.01820 0.14391 -0.05119 -0.08199 0.05636 0.03933
BenzoateCymene_R  7.260  0.5  -0.13621 -0.15256 0.07420 0.01011 -0.01868 0.00343 0.00292 -0.00159 -0.00014 0.00038 -0.00008 -0.00006 0.00003 0.00000 -0.00001
BenzoateCymene_R  6.750  0.5  -0.20814 -0.27610 0.14658 0.02672 -0.04837 0.00860 0.01027 -0.00568 -0.00092 0.00184 -0.00035 -0.00038 0.00022 0.00003 -0.00007
BenzoateCymene_R  7.309  0.5  -0.10834 -0.32767 0.17642 0.12992 -0.14771 -0.02462 0.09457 -0.01835 -0.04876 0.02755 0.01888 -0.02258 -0.00319 0.01426 -0.00307
BenzoateCymene_R  7.431  0.5  0.42792 -0.26277 -0.30941 -0.08948 0.05780 0.06639 0.01869 -0.01270 -0.01424 -0.00390 0.00279 0.00306 0.00081 -0.00061 -0.00066
BenzoateCymene_R  6.164  0.5  0.00776 -0.32353 -0.00581 0.08073 0.00242 -0.02013 -0.00084 0.00502 0.00027 -0.00125 -0.00008 0.00031 0.00002 -0.00008 -0.00001
BenzoateCymene_R  7.141  0.5  0.31832 -0.40823 -0.32690 0.01514 0.14370 0.06196 -0.03056 -0.04040 -0.00643 0.01381 0.00925 -0.00137 -0.00451 -0.00157 0.00114
BenzoateCymene_R  6.732  0.5  0.02714 -0.26224 -0.01771 0.05643 0.00640 -0.01203 -0.00194 0.00254 0.00054 -0.00053 -0.00014 0.00011 0.00004 -0.00002 -0.00001
BenzoateDichlorobenzene12  7.357  0.5  0.01279 -0.07121 -0.00446 0.00814 0.00086 -0.00092 -0.00014 0.00010 0.00002 -0.00001 -0.00000 0.00000 0.00000 -0.00000 -0.00000
BenzoateDichlorobenzene12  7.101  0.5  0.20644 -0.08339 -0.05931 -0.00994 0.00468 0.00310 0.00047 -0.00026 -0.00016 -0.00002 0.00001 0.00001 0.00000 -0.00000 -0.00000
BenzoateDichlorobenzene12  7.159  0.5  0.17853 -0.06901 -0.06483 -0.01620 0.00494 0.00528 0.00145 -0.00034 -0.00043 -0.00013 0.00002 0.00003 0.00001 -0.00000 -0.00000
BenzoateDichlorobenzene12  7.178  0.5  0.06472 -0.11732 -0.03149 0.01474 0.00798 -0.00115 -0.00157 -0.00007 0.00026 0.00006 -0.00003 -0.00002 0.00000 0.00000 0.00000
BenzoateDichlorobenzene12  7.893  0.5  -0.00941 -0.31099 0.01317 0.14486 -0.01024 -0.06736 0.00668 0.03127 -0.00400 -0.01449 0.00228 0.00670 -0.00125 -0.00309 0.00067
BenzoateDichlorobenzene12  7.876  0.5  0.29335 -0.37502 -0.27420 0.02081 0.11203 0.04121 -0.02403 -0.02598 -0.00235 0.00873 0.00470 -0.00122 -0.00230 -0.00055 0.00062
BenzoateDichlorobenzene12  6.975  0.5  0.03827 -0.22775 -0.02633 0.05064 0.00997 -0.01095 -0.00315 0.00229 0.00090 -0.00046 -0.00024 0.00009 0.00006 -0.00002 -0.00002
BenzoateDichlorobenzene12  6.190  0.5  -0.26970 -0.44476 0.32169 0.06349 -0.17701 0.04896 0.06027 -0.04934 -0.00606 0.02552 -0.00849 -0.00806 0.00750 0.00041 -0.00365
BenzoateDichlorobenzene12  7.250  0.5  -0.00279 -0.07148 0.00077 0.00655 -0.00012 -0.00060 0.00002 0.00005 -0.00000 -0.00001 0.00000 0.00000 -0.00000 -0.00000 0.00000
BenzoateDichlorobenzene12  6.747  0.5  -0.14072 -0.07585 0.03126 -0.00042 -0.00281 0.00071 0.00009 -0.00009 0.00001 0.00001 -0.00000 0.00000 0.00000 -0.00000 -0.00000
BenzoateDichlorobenzene12  6.652  0.5  -0.09877 -0.26906 0.05476 0.04401 -0.01632 -0.00622 0.00394 0.00066 -0.00084 -0.00001 0.00016 -0.00002 -0.00003 0.00001 0.00000
BenzoateDichlorobenzene12  7.066  0.5  0.07204 -0.14165 -0.03251 0.01751 0.00774 -0.00161 -0.00146 0.00004 0.00024 0.00003 -0.00003 -0.00001 0.00000 0.00000 -0.00000
BenzoateDichlorobenzene12  6.614  0.5  -0.01179 -0.16303 0.00642 0.02945 -0.00194 -0.00530 0.00049 0.00095 -0.00011 -0.00017 0.00003 0.00003 -0.00001 -0.00001 0.00000
BenzoateDichlorobenzene12  6.061  0.5  0.10179 -0.17044 -0.04686 0.01964 0.01116 -0.00124 -0.00205 -0.00016 0.00031 0.00008 -0.00004 -0.00002 0.00000 0.00000 0.00000
BenzoateDichlorobenzene12_R  6.633  0.5  0.00641 -0.26608 -0.00413 0.05719 0.00148 -0.01229 -0.00045 0.00264 0.00012 -0.00057 -0.00003 0.00012 0.00001 -0.00003 -0.00000
BenzoateDichlorobenzene12_R  7.742  0.5  -0.20614 -0.27885 0.14330 0.02847 -0.04707 0.00740 0.01014 -0.00519 -0.00104 0.00171 -0.00027 -0.00037 0.00019 0.00004 -0.00006
BenzoateDichlorobenzene12_R  6.489  0.5  0.35053 -0.25459 -0.21889 -0.03131 0.04701 0.03099 0.00134 -0.00811 -0.00420 0.00031 0.00133 0.00054 -0.00012 -0.00021 -0.00006
BenzoateDichlorobenzene12_R  7.831  0.5  0.24070 -0.42840 -0.40250 0.05665 0.29947 0.13195 -0.12421 -0.15800 -0.00696 0.10102 0.06183 -0.03209 -0.05925 -0.01223 0.03243
BenzoateDichlorobenzene12_R  7.326  0.5  0.06423 -0.10002 -0.01778 0.00762 0.00260 -0.00044 -0.00030 0.00001 0.00003 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000
BenzoateDichlorobenzene12_R  7.339  0.5  0.17887 -0.13860 -0.06197 0.00274 0.00937 0.00212 -0.00074 -0.00049 -0.00003 0.00006 0.00002 -0.00000 -0.00000 -0.00000 0.00000
BenzoateDichlorobenzene12_R  6.044  0.5  0.01233 -0.06870 -0.00343 0.00629 0.00053 -0.00057 -0.00007 0.00005 0.00001 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000
BenzoateDichlorobenzene12_R  6.648  0.5  0.10740 -0.11937 -0.03539 0.00788 0.00577 0.00012 -0.00068 -0.00014 0.00006 0.00003 -0.00000 -0.00000 -0.00000 0.00000 0.00000
BenzoateDichlorobenzene12_R  7.189  0.5  0.01301 -0.46339 -0.01340 0.15889 0.00766 -0.05442 -0.00368 0.01862 0.00162 -0.00636 -0.00068 0.00217 0.00028 -0.00074 -0.00011
BenzoateDichlorobenzene12_R  6.343  0.5  0.10046 -0.04588 -0.02112 -0.00122 0.00164 0.00053 -0.00001 -0.00005 -0.00001 0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000
BenzoateDichlorobenzene12_R  6.067  0.5  -0.06134 -0.12061 0.03317 0.01711 -0.00937 -0.00160 0.00207 -0.00006 -0.00038 0.00008 0.00006 -0.00003 -0.00001 0.00001 0.00000
BenzoateDichlorobenzene12_R  7.223  0.5  -0.23907 -0.49680 0.35607 0.12079 -0.25424 0.04540 0.12283 -0.08032 -0.03330 0.06005 -0.00804 -0.03021 0.01799 0.00898 -0.01413
BenzoateDichlorobenzene12_R  6.007  0.5  0.04070 -0.33848 -0.02869 0.07828 0.01119 -0.01785 -0.00365 0.00401 0.00109 -0.00088 -0.00031 0.00019 0.00008 -0.00004 -0.00002
BenzoateDichlorobenzene12_R  6.852  0.5  -0.00923 -0.09568 0.00333 0.01145 -0.00067 -0.00137 0.00011 0.00016 -0.00002 -0.00002 0.00000 0.00000 -0.00000 -0.00000 0.00000
BenzoateFluorobenzene  7.595  0.5  0.12614 -0.29686 -0.07684 0.05014 0.02478 -0.00648 -0.00636 0.00031 0.00140 0.00017 -0.00027 -0.00008 0.00004 0.00002 -0.00001
BenzoateFluorobenzene  6.027  0.5  -0.09015 -0.24745 0.07166 0.05498 -0.03021 -0.00952 0.01016 0.00072 -0.00295 0.00036 0.00075 -0.00024 -0.00016 0.00010 0.00003
BenzoateFluorobenzene  7.543  0.5  0.04212 -0.23178 -0.03371 0.05931 0.01482 -0.01458 -0.00541 0.00341 0.00179 -0.00075 -0.00055 0.00015 0.00016 -0.00002 -0.00005
BenzoateFluorobenzene  7.926  0.5  -0.02295 -0.19093 0.01776 0.04840 -0.00760 -0.01208 0.00272 0.00296 -0.00089 -0.00071 0.00027 0.00017 -0.00008 -0.00004 0.00002
BenzoateFluorobenzene  6.446  0.5  -0.04971 -0.05066 0.01288 0.00274 -0.00166 0.00001 0.00016 -0.00003 -0.00001 0.00000 0.00000 -0.00000 0.00000 0.00000 -0.00000
BenzoateFluorobenzene  6.918  0.5  -0.09900 -0.35701 0.07163 0.07872 -0.02810 -0.01573 0.00902 0.00269 -0.00258 -0.00032 0.00068 -0.00001 -0.00017 0.00002 0.00004
BenzoateFluorobenzene  6.368  0.5  -0.25886 -0.54319 0.34969 0.13301 -0.23008 0.02569 0.10572 -0.05561 -0.03091 0.04052 -0.00075 -0.02014 0.00850 0.00673 -0.00701
BenzoateFluorobenzene  6.500  0.5  0.21065 -0.21901 -0.11713 0.01037 0.02914 0.00713 -0.00411 -0.00290 -0.00003 0.00063 0.00021 -0.00007 -0.00007 -0.00001 0.00001
BenzoateFluorobenzene  7.092  0.5  -0.20858 -0.22406 0.10461 0.01366 -0.02424 0.00428 0.00349 -0.00183 -0.00016 0.00040 -0.00008 -0.00005 0.00003 0.00000 -0.00001
BenzoateFluorobenzene  6.294  0.5  -0.02880 -0.28611 0.02147 0.07027 -0.00886 -0.01708 0.00306 0.00411 -0.00097 -0.00098 0.00029 0.00023 -0.00008 -0.00005 0.00002
BenzoateFluorobenzene  7.649  0.5  0.01829 -0.63714 -0.02693 0.31210 0.02202 -0.15263 -0.01511 0.07452 0.00952 -0.03632 -0.00570 0.01767 0.00330 -0.00859 -0.00186
BenzoateFluorobenzene  6.622  0.5  0.22951 -0.28551 -0.24505 0.00227 0.10912 0.05401 -0.02085 -0.03431 -0.00811 0.01103 0.00913 -0.00026 -0.00415 -0.00198 0.00083
BenzoateFluorobenzene  7.720  0.5  -0.07653 -0.43630 0.10921 0.19347 -0.08492 -0.07976 0.05435 0.02968 -0.03126 -0.00922 0.01668 0.00172 -0.00837 0.00055 0.00397
BenzoateFluorobenzene  7.841  0.5  -0.10660 -0.11557 0.05797 0.00683 -0.01440 0.00295 0.00216 -0.00129 -0.00006 0.00029 -0.00008 -0.00004 0.00003 -0.00000 -0.00001
BenzoateFluorobenzene_R  6.087  0.5  0.07989 -0.17298 -0.03716 0.02274 0.00919 -0.00239 -0.00182 0.00013 0.00031 0.00002 -0.00005 -0.00001 0.00001 0.00000 -0.00000
BenzoateFluorobenzene_R  6.943  0.5  -0.00465 -0.13891 0.00250 0.02491 -0.00075 -0.00446 0.00019 0.00080 -0.00004 -0.00014 0.00001 0.00003 -0.00000 -0.00000 0.00000
BenzoateFluorobenzene_R  7.952  0.5  0.02721 -0.27701 -0.03303 0.11002 0.02215 -0.04298 -0.01241 0.01649 0.00635 -0.00620 -0.00308 0.00228 0.00143 -0.00081 -0.00065
BenzoateFluorobenzene_R  6.125  0.5  -0.15052 -0.19888 0.09021 0.01955 -0.02594 0.00290 0.00505 -0.00208 -0.00056 0.00063 -0.00005 -0.00013 0.00005 0.00002 -0.00002
BenzoateFluorobenzene_R  7.486  0.5  0.12727 -0.46862 -0.14159 0.15189 0.08441 -0.04161 -0.04064 0.00793 0.01717 0.00035 -0.00652 -0.00143 0.00222 0.00099 -0.00066
BenzoateFluorobenzene_R  7.631  0.5  -0.01250 -0.07096 0.00398 0.00741 -0.00070 -0.00076 0.00010 0.00008 -0.00001 -0.00001 0.00000 0.00000 -0.00000 -0.00000 0.00000
BenzoateFluorobenzene_R  7.174  0.5  0.12822 -0.18224 -0.11653 0.01897 0.04863 0.01228 -0.01241 -0.00919 0.00080 0.00356 0.00111 -0.00083 -0.00072 0.00001 0.00026
BenzoateFluorobenzene_R  6.289  0.5  0.13671 -0.13426 -0.04684 0.00729 0.00766 0.00071 -0.00084 -0.00027 0.00005 0.00005 0.00000 -0.00001 -0.00000 0.00000 0.00000
BenzoateFluorobenzene_R  7.397  0.5  -0.17026 -0.18451 0.07352 0.01215 -0.01508 0.00173 0.00205 -0.00079 -0.00014 0.00016 -0.00002 -0.00002 0.00001 0.00000 -0.00000
BenzoateFluorobenzene_R  6.998  0.5  -0.04759 -0.27292 0.03563 0.06570 -0.01467 -0.01529 0.00502 0.00342 -0.00156 -0.00073 0.00046 0.00014 -0.00013 -0.00003 0.00003
BenzoateFluorobenzene_R  7.378  0.5  0.11891 -0.62231 -0.21682 0.33948 0.21329 -0.16343 -0.17078 0.06309 0.12123 -0.01170 -0.07848 -0.01065 0.04663 0.01734 -0.02519
BenzoateFluorobenzene_R  7.540  0.5  0.05765 -0.52864 -0.06741 0.20161 0.04352 -0.07538 -0.02346 0.02757 0.01154 -0.00984 -0.00536 0.00340 0.00239 -0.00113 -0.00103
BenzoateFluorobenzene_R  7.342  0.5  -0.15546 -0.15655 0.12665 -0.00526 -0.04114 0.02103 0.00434 -0.00927 0.00283 0.00187 -0.00185 0.00022 0.00053 -0.00032 -0.00003
BenzoateFluorobenzene_R  6.684  0.5  0.16266 -0.10722 -0.03873 0.00179 0.00407 0.00071 -0.00023 -0.00012 -0.00000 0.00001 0.00000 -0.00000 -0.00000 -0.00000 0.00000
BenzoateHydroxyquinoline  6.463  0.5  -0.24207 -0.25722 0.16377 0.00822 -0.04791 0.01592 0.00706 -0.00703 0.00074 0.00164 -0.00083 -0.00014 0.00028 -0.00007 -0.00005
BenzoateHydroxyquinoline  6.141  0.5  0.15174 -0.57717 -0.28614 0.29069 0.28317 -0.10171 -0.22044 -0.00343 0.14506 0.04890 -0.08046 -0.05829 0.03461 0.04977 -0.00695
BenzoateHydroxyquinoline  6.550  0.5  -0.08921 -0.12882 0.02379 0.00922 -0.00333 -0.00046 0.00037 -0.00000 -0.00003 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000
BenzoateHydroxyquinoline  6.920  0.5  -0.06374 -0.08798 0.01970 0.00683 -0.00315 -0.00030 0.00039 -0.00002 -0.00004 0.00001 0.00000 -0.00000 -0.00000 0.00000 -0.00000
BenzoateHydroxyquinoline  6.557  0.5  -0.02424 -0.25497 0.01961 0.06795 -0.00878 -0.01793 0.00329 0.00468 -0.00113 -0.00121 0.00037 0.00031 -0.00012 -0.00008 0.00004
BenzoateHydroxyquinoline  7.663  0.5  0.22116 -0.14725 -0.09677 -0.00759 0.01572 0.00726 -0.00032 -0.00151 -0.00050 0.00011 0.00013 0.00003 -0.00001 -0.00001 -0.00000
BenzoateHydroxyquinoline  6.002  0.5  -0.17398 -0.39041 0.30513 0.11068 -0.25618 0.05108 0.14510 -0.10439 -0.04552 0.09136 -0.01421 -0.05370 0.03552 0.01836 -0.03248
BenzoateHydroxyquinoline  7.966  0.5  -0.00182 -0.07486 0.00057 0.00780 -0.00010 -0.00081 0.00001 0.00008 -0.00000 -0.00001 0.00000 0.00000 -0.00000 -0.00000 0.00000
BenzoateHydroxyquinoline  7.141  0.5  0.05946 -0.12420 -0.03426 0.01905 0.01035 -0.00201 -0.00246 -0.00003 0.00049 0.00009 -0.00008 -0.00003 0.00001 0.00001 -0.00000
BenzoateHydroxyquinoline  7.691  0.5  0.13484 -0.19137 -0.06854 0.02017 0.01736 0.00017 -0.00320 -0.00076 0.00043 0.00024 -0.00003 -0.00005 -0.00001 0.00001 0.00000
BenzoateHydroxyquinoline  6.580  0.5  0.21041 -0.05627 -0.03873 -0.00718 0.00141 0.00115 0.00024 -0.00003 -0.00003 -0.00001 0.00000 0.00000 0.00000 -0.00000 -0.00000
BenzoateHydroxyquinoline  7.170  0.5  -0.05137 -0.12516 0.01551 0.01161 -0.00254 -0.00099 0.00034 0.00007 -0.00004 -0.00000 0.00000 0.00000 -0.00000 0.00000 0.00000
BenzoateHydroxyquinoline  7.681  0.5  0.04261 -0.12198 -0.01806 0.01586 0.00416 -0.00189 -0.00078 0.00020 0.00013 -0.00002 -0.00002 0.00000 0.00000 0.00000 -0.00000
BenzoateHydroxyquinoline  7.771  0.5  -0.04801 -0.36591 0.04855 0.12000 -0.02706 -0.03837 0.01257 0.01192 -0.00532 -0.00358 0.00212 0.00103 -0.00081 -0.00028 0.00030
BenzoateHydroxyquinoline_R  6.180  0.5  0.02102 -0.22291 -0.01604 0.05610 0.00678 -0.01399 -0.00240 0.00345 0.00078 -0.00084 -0.00024 0.00020 0.00007 -0.00005 -0.00002
BenzoateHydroxyquinoline_R  6.486  0.5  0.07893 -0.21134 -0.08251 0.05731 0.04497 -0.00984 -0.01911 -0.00118 0.00676 0.00215 -0.00196 -0.00129 0.00040 0.00058 -0.00000
BenzoateHydroxyquinoline_R  6.340  0.5  0.01025 -0.17689 -0.00633 0.03630 0.00217 -0.00743 -0.00062 0.00152 0.00016 -0.00031 -0.00004 0.00006 0.00001 -0.00001 -0.00000
BenzoateHydroxyquinoline_R  7.718  0.5  0.11232 -0.09605 -0.04324 0.00295 0.00741 0.00156 -0.00071 -0.00043 -0.00001 0.00006 0.00002 -0.00000 -0.00000 -0.00000 0.00000
BenzoateHydroxyquinoline_R  6.882  0.5  -0.18872 -0.16577 0.10978 -0.00194 -0.02597 0.01047 0.00228 -0.00343 0.00076 0.00054 -0.00039 0.00002 0.00009 -0.00004 -0.00001
BenzoateHydroxyquinoline_R  6.109  0.5  -0.07653 -0.19180 0.03540 0.02623 -0.00881 -0.00311 0.00178 0.00028 -0.00032 -0.00001 0.00005 -0.00001 -0.00001 0.00000 0.00000
BenzoateHydroxyquinoline_R  7.086  0.5  0.24776 -0.11110 -0.12706 -0.03909 0.01298 0.01758 0.00605 -0.00145 -0.00242 -0.00092 0.00015 0.00033 0.00014 -0.00001 -0.00004
BenzoateHydroxyquinoline_R  6.246  0.5  0.21065 -0.27172 -0.16622 0.02216 0.05964 0.01534 -0.01273 -0.00948 0.00041 0.00308 0.00102 -0.00057 -0.00053 -0.00002 0.00016
BenzoateHydroxyquinoline_R  7.879  0.5  -0.12572 -0.20604 0.06059 0.02411 -0.01500 -0.00133 0.00284 -0.00031 -0.00043 0.00013 0.00005 -0.00003 -0.00000 0.00001 -0.00000
BenzoateHydroxyquinoline_R  7.715  0.5  -0.09153 -0.14365 0.06360 0.01927 -0.02175 0.00110 0.00529 -0.00176 -0.00087 0.00070 0.00003 -0.00019 0.00004 0.00004 -0.00002
BenzoateHydroxyquinoline_R  7.531  0.5  0.10646 -0.43738 -0.13564 0.16421 0.09288 -0.05312 -0.05153 0.01281 0.02520 -0.00049 -0.01115 -0.00205 0.00447 0.00181 -0.00159
BenzoateHydroxyquinoline_R  7.767  0.5  -0.01430 -0.09945 0.00401 0.00920 -0.00062 -0.00084 0.00008 0.00008 -0.00001 -0.00001 0.00000 0.00000 -0.00000 -0.00000 0.00000
BenzoateHydroxyquinoline_R  6.150  0.5  -0.09877 -0.24754 0.08199 0.05470 -0.03569 -0.00831 0.01221 -0.00019 -0.00352 0.00081 0.00086 -0.00042 -0.00016 0.00016 0.00001
BenzoateHydroxyquinoline_R  7.172  0.5  0.21681 -0.13979 -0.14522 -0.03373 0.02834 0.02616 0.00506 -0.00566 -0.00469 -0.00072 0.00111 0.00083 0.00009 -0.00022 -0.00015
BenzoateNapthalene  7.882  0.5  -0.03017 -0.52719 0.05371 0.30996 -0.05297 -0.18079 0.04377 0.10457 -0.03313 -0.05996 0.02377 0.03405 -0.01645 -0.01914 0.01108
BenzoateNapthalene  7.043  0.5  0.14715 -0.04499 -0.03319 -0.00650 0.00158 0.00132 0.00028 -0.00005 -0.00005 -0.00001 0.00000 0.00000 0.00000 -0.00000 -0.00000
BenzoateNapthalene  6.740  0.5  -0.00127 -0.29347 0.00170 0.13066 -0.00126 -0.05817 0.00078 0.02590 -0.00045 -0.01153 0.00024 0.00513 -0.00013 -0.00228 0.00007
BenzoateNapthalene  6.819  0.5  0.13891 -0.10407 -0.04604 0.00176 0.00662 0.00151 -0.00049 -0.00033 -0.00002 0.00004 0.00001 -0.00000 -0.00000 -0.00000 0.00000
BenzoateNapthalene  6.424  0.5  -0.11965 -0.43895 0.11880 0.12879 -0.06344 -0.03271 0.02747 0.00629 -0.01050 -0.00028 0.00364 -0.00055 -0.00114 0.00039 0.00032
BenzoateNapthalene  6.913  0.5  0.03078 -0.30921 -0.03283 0.10813 0.01936 -0.03725 -0.00955 0.01263 0.00430 -0.00421 -0.00183 0.00137 0.00075 -0.00044 -0.00030
BenzoateNapthalene  7.580  0.5  0.01896 -0.16465 -0.00781 0.02242 0.00178 -0.00303 -0.00034 0.00041 0.00006 -0.00005 -0.00001 0.00001 0.00000 -0.00000 -0.00000
BenzoateNapthalene  7.763  0.5  0.12630 -0.13423 -0.07361 0.00661 0.01918 0.00483 -0.00283 -0.00205 -0.00003 0.00046 0.00016 -0.00005 -0.00005 -0.00001 0.00001
BenzoateNapthalene  6.920  0.5  0.01500 -0.08073 -0.00530 0.00932 0.00103 -0.00106 -0.00017 0.00012 0.00003 -0.00001 -0.00000 0.00000 0.00000 -0.00000 -0.00000
BenzoateNapthalene  7.558  0.5  0.20281 -0.35770 -0.22308 0.06262 0.11721 0.01932 -0.04136 -0.02407 0.00791 0.01309 0.00178 -0.00477 -0.00259 0.00098 0.00146
BenzoateNapthalene  6.205  0.5  0.33775 -0.39999 -0.34702 -0.00452 0.14621 0.07595 -0.02411 -0.04471 -0.01232 0.01290 0.01180 0.00045 -0.00482 -0.00263 0.00073
